p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.5626164779257e-31	0.632321417382491	0.308	0.116	2.91240459155791e-27	6	Ccng1
2.05269269279119e-31	0.577021458371125	0.575	0.309	3.82580864082421e-27	6	Bex1
2.49742144938778e-31	0.675403079547036	0.596	0.361	4.65469409736894e-27	6	Abhd17a
3.41520714871476e-31	0.634767787263148	0.38	0.159	6.36526308377457e-27	6	Kcnab2
7.51353183012698e-31	0.660498308486585	0.545	0.34	1.40037206249907e-26	6	Smim11
8.12774192194708e-31	0.628213236769569	0.3	0.102	1.5148485394125e-26	6	Kcnj9
1.68464621870655e-30	0.641243211398152	0.294	0.099	3.13984362242527e-26	6	Neurl1a
2.26865499197818e-30	0.598773221937767	0.628	0.374	4.22831917404893e-26	6	Cited2
3.32691255792866e-30	0.60747821434145	0.722	0.507	6.20069962546744e-26	6	Pnn
5.19197100289473e-30	0.633906634011194	0.332	0.125	9.67679555519521e-26	6	Kif21b
5.94365080079671e-30	0.640791535497362	0.696	0.492	1.10777763625249e-25	6	Fubp1
8.13637166908767e-30	0.647118292369956	0.487	0.241	1.51645695168456e-25	6	Snap91
8.17164296961562e-30	0.599418505518866	0.694	0.488	1.52303081667696e-25	6	Pgrmc1
1.25621096311669e-29	0.597821142081604	0.672	0.467	2.34132599305688e-25	6	Ndufa1
1.93745920946576e-29	0.615534394435988	0.594	0.39	3.61103647460228e-25	6	Prrc2b
1.99947809463533e-29	0.537756484724017	0.736	0.49	3.72662727278132e-25	6	Zfp385a
2.62075240451548e-29	0.559746411719024	0.37	0.152	4.88455833153595e-25	6	Camk1d
2.80610792431085e-29	0.644884999006988	0.698	0.485	5.23002394933056e-25	6	Pfkp
8.40719720131632e-29	0.676851701761262	0.334	0.148	1.56693341438134e-24	6	Hectd4
9.73245838563214e-29	0.668185659234761	0.336	0.135	1.81393559391412e-24	6	Ccdc177
1.24984449305114e-28	0.668382555407844	0.543	0.347	2.32946016614872e-24	6	Sec14l1
1.29805444454576e-28	0.557887018607956	0.748	0.529	2.41931387374439e-24	6	Fam171b
1.61743906177161e-28	0.542803834444001	0.638	0.387	3.01458292332992e-24	6	Snrpn
3.39009314825896e-28	0.647101823047732	0.278	0.098	6.31845560972505e-24	6	Scn8a
3.63141980925614e-28	0.697532884818047	0.712	0.512	6.76824024049159e-24	6	Ahi1
3.72036436897365e-28	0.534853737159444	0.256	0.081	6.93401511089309e-24	6	Dscaml1
4.7449597482246e-28	0.681548743161896	0.467	0.258	8.84365597874101e-24	6	Gprasp1
7.09574167239385e-28	0.594511968856934	0.563	0.329	1.32250433290077e-23	6	Nlk
8.81181947815005e-28	0.639586634498376	0.338	0.136	1.64234691433761e-23	6	Abcd2
1.07342756493491e-27	0.67082179373971	0.388	0.181	2.00065429552569e-23	6	Robo2
1.10039334890519e-27	0.626489219174881	0.33	0.13	2.05091312368949e-23	6	Gdap1
1.6811835351879e-27	0.603565578228126	0.324	0.151	3.13338987288321e-23	6	Rabl6
6.12164930423668e-27	0.53855402602164	0.425	0.201	1.14095299732363e-22	6	5330434G04Rik
6.54395836440848e-27	0.635785229301671	0.376	0.167	1.21966295995845e-22	6	Dgkh
7.84026591850118e-27	0.649320392095401	0.278	0.119	1.46126876189025e-22	6	Mbd5
9.82251289545584e-27	0.585216087061063	0.455	0.254	1.83071995345506e-22	6	Fam114a2
9.95166058452794e-27	0.637193292487311	0.437	0.231	1.85479049974432e-22	6	Kif5c
1.1104796435801e-26	0.560687858245756	0.624	0.392	2.06971195970459e-22	6	Elmod1
1.28737659912749e-26	0.6462975987164	0.278	0.132	2.39941250545382e-22	6	Prdm5
1.67033041020989e-26	0.568234776082963	0.262	0.104	3.11316181854919e-22	6	Pde1b
1.98422357888268e-26	0.574980727117254	0.274	0.107	3.69819590632154e-22	6	Cnst
2.31675154034956e-26	0.605672003057781	0.62	0.428	4.31796152090351e-22	6	Nisch
2.84842512902046e-26	0.619606349467887	0.366	0.183	5.30889475546833e-22	6	Galnt13
9.28731843674836e-26	0.549636872775309	0.296	0.155	1.73097041024116e-21	6	Gyg
9.48403359638206e-26	0.57668338942	0.348	0.16	1.76763418169369e-21	6	Rybp
1.08037653351035e-25	0.571008419978263	0.783	0.615	2.01360578315659e-21	6	Atpif1
1.10259341109202e-25	0.5422228134797	0.718	0.511	2.05501359959331e-21	6	Bex3
2.02893567445197e-25	0.601638557022879	0.431	0.246	3.78153031004359e-21	6	Ccdc186
4.20238173148335e-25	0.666530116139362	0.334	0.153	7.83239907113867e-21	6	Abr
4.4511327973678e-25	0.623221729211065	0.419	0.217	8.2960213077341e-21	6	Mpp2
5.02250587409058e-25	0.705957250783861	0.29	0.123	9.36094644813002e-21	6	Prox1os
5.19632273911108e-25	0.603476322382135	0.489	0.299	9.68490632115522e-21	6	Phf14
6.28124215429793e-25	0.553521496850935	0.771	0.582	1.17069791271805e-20	6	Pnisr
1.35811890963369e-24	0.6054236755018	0.535	0.334	2.53126202377527e-20	6	Trim44
1.36351879380011e-24	0.56595855198901	0.398	0.199	2.54132632788464e-20	6	C1qtnf12
1.4405535671067e-24	0.602142301003423	0.402	0.232	2.68490373837347e-20	6	Dlgap4
4.16176450484086e-24	0.584738994356051	0.596	0.412	7.7566966841224e-20	6	Nr1d1
5.24535815675167e-24	0.575329240990405	0.392	0.187	9.77629853255377e-20	6	Myo5a
6.28753634334676e-24	0.616595064483973	0.523	0.333	1.17187102367297e-19	6	Per3
1.0683996293233e-23	0.651633676185751	0.31	0.152	1.99128322913277e-19	6	Gphn
1.63940981715211e-23	0.576215075847137	0.314	0.148	3.0555320172081e-19	6	Ttc39b
2.10552356268436e-23	0.598396999073705	0.366	0.18	3.92427481613111e-19	6	Extl2
3.00855879183663e-23	0.540914586090293	0.581	0.371	5.6073518762251e-19	6	Klc1
4.31167443984106e-23	0.658312281706003	0.37	0.19	8.03609882097577e-19	6	3222401L13Rik
5.12674181238123e-23	0.553754731123791	0.394	0.215	9.55522138991613e-19	6	Smarcd1
5.34379076036409e-23	0.650923461595755	0.477	0.312	9.95975721916659e-19	6	Tulp4
7.14523750341321e-23	0.553144853616642	0.567	0.37	1.33172936588615e-18	6	Kif1a
7.16600982682235e-23	0.592215055761653	0.519	0.349	1.33560091152315e-18	6	Idh3b
7.75501750809961e-23	0.558914224329551	0.62	0.501	1.44538016315961e-18	6	Sfpq
8.66122441457571e-23	0.56193404731906	0.515	0.327	1.61427900638862e-18	6	Ttc19
8.82864727528504e-23	0.616259246747253	0.427	0.261	1.64548327916763e-18	6	Synj2bp
1.19743039261902e-22	0.598901093683907	0.276	0.121	2.23177076576334e-18	6	5330438D12Rik
1.7795508378172e-22	0.550746271605265	0.439	0.231	3.31672685152371e-18	6	Fuom
1.92604163941262e-22	0.575321897627831	0.443	0.248	3.58975640753724e-18	6	Mllt6
4.33967101343441e-22	0.549730971380873	0.262	0.114	8.08827883483906e-18	6	Ank
4.38306068361581e-22	0.572325017785633	0.517	0.358	8.16914850212314e-18	6	Ncoa1
6.00072906548301e-22	0.585730366740421	0.429	0.277	1.11841588322472e-17	6	Zfp652
7.31004426979583e-22	0.557033296832588	0.334	0.166	1.36244605100455e-17	6	Pld3
1.05553461538173e-21	0.555072099706198	0.586	0.414	1.96730541614846e-17	6	Mtch1
2.12874245380422e-21	0.574805249548321	0.266	0.125	3.96755018540031e-17	6	Pip5k1c
2.72059865918712e-21	0.571362987966645	0.278	0.146	5.07065178099295e-17	6	Map3k4
3.45368351222026e-21	0.597367972456461	0.384	0.226	6.43697533007611e-17	6	Stt3b
3.60909946911901e-21	0.586557843257155	0.419	0.235	6.72663959054401e-17	6	Dusp3
4.47580800817301e-21	0.570859496921332	0.292	0.135	8.34201096563286e-17	6	Lims1
5.08967999481864e-21	0.562370449763293	0.31	0.165	9.48614557434299e-17	6	Trio
5.17771577076516e-21	0.554273122358233	0.31	0.153	9.6502266535521e-17	6	E130102H24Rik
6.64147053741059e-21	0.573616335125419	0.372	0.221	1.23783727876259e-16	6	Rab11fip2
7.2699165418301e-21	0.617305922351345	0.495	0.329	1.35496704506629e-16	6	Sltm
1.2045594903975e-20	0.655043077827085	0.298	0.149	2.24505797820285e-16	6	D10Wsu102e
1.39712374340528e-20	0.587566806893911	0.316	0.165	2.60395923295876e-16	6	Ddhd2
2.11003621332954e-20	0.599309339003892	0.348	0.21	3.93268549440359e-16	6	Letm2
3.6550300765816e-20	0.537302321013208	0.342	0.162	6.81224505673279e-16	6	Runx1t1
3.85591310602884e-20	0.624416035919952	0.459	0.307	7.18665084701656e-16	6	Herc1
4.42924146586529e-20	0.549097009450096	0.441	0.251	8.25522024407973e-16	6	Bin1
5.38624771767883e-20	0.584865969832385	0.392	0.23	1.00388884962098e-15	6	Slc12a6
5.47516073367191e-20	0.547627749074974	0.34	0.192	1.02046045754177e-15	6	Usp32
8.10333435400384e-20	0.556917944708016	0.41	0.246	1.51029945689924e-15	6	Clk4
8.80447247930867e-20	0.565686922061437	0.364	0.192	1.64097758069355e-15	6	Frmd4a
1.41088446581844e-19	0.56340264069533	0.286	0.159	2.62960646739241e-15	6	Akap13
7.2844161150524e-19	0.582499358809153	0.322	0.167	1.35766947552347e-14	6	Gse1
2.90041943643036e-18	0.546536718260764	0.408	0.273	5.40580174561891e-14	6	Golga4
1.01812753714199e-16	0.533798741767787	0.475	0.306	1.89758610372523e-12	6	Aak1
1.2599594957306e-16	0.549160431571336	0.286	0.136	2.34831250814269e-12	6	Cacna1f
2.31209601242576e-16	0.536420169039042	0.38	0.226	4.30928454795913e-12	6	Dennd5b
0	4.01441036572832	1	0.143	0	7	Arr3
0	3.96126821746781	1	0.217	0	7	Gnat2
0	3.69938271019279	1	0.413	0	7	Gngt2
0	4.49294296613436	0.883	0.195	0	7	Opn1mw
0	3.36055041012466	0.982	0.053	0	7	Pde6c
0	4.94027440373954	1	0.416	0	7	Pde6h
5.69939224645449e-303	2.6112409573854	0.924	0.222	1.06225272689419e-298	7	Osgep
5.38227031332081e-276	2.28983980796986	0.804	0.041	1.00314754099673e-271	7	Cngb3
5.93775077673816e-268	4.85184526449951	0.698	0.245	1.10667798976846e-263	7	Opn1sw
7.4141297353259e-268	2.60100213426681	1	0.469	1.38184550007004e-263	7	Gnb3
1.08662560867016e-252	2.44983250173013	0.994	0.258	2.02525280943944e-248	7	Aipl1
4.02139138467348e-251	2.27022262539861	0.903	0.101	7.49506926275443e-247	7	Adrb1
3.94090873442483e-240	2.52118391189497	0.786	0.061	7.34506569922101e-236	7	Kcne2
7.56772671074654e-233	2.22783447000622	0.877	0.105	1.41047290434894e-228	7	Mylk
7.23827300228474e-227	2.14628476091767	0.845	0.156	1.34906932216583e-222	7	Eif3b
2.54754915900734e-226	1.81046334666458	0.988	0.642	4.74812212255788e-222	7	Tomm20
1.76686400440175e-223	2.36708493980479	1	0.55	3.29308113140398e-219	7	Guca1a
1.28743998041183e-214	2.13660857632148	0.845	0.115	2.39953063549157e-210	7	Ckmt1
8.20556396083719e-213	2.1108931639694	0.88	0.172	1.52935301102084e-208	7	Mpp6
5.16470340159745e-212	1.72012799525975	0.868	0.11	9.62597419989732e-208	7	March1
2.43889609120737e-206	1.76802656465101	0.804	0.084	4.5456145347923e-202	7	Ankrd33
8.63394880067028e-205	2.12073958315652	0.994	0.406	1.60919537746893e-200	7	Tulp1
2.76551095980853e-201	2.15231976667794	0.982	0.298	5.15435932689114e-197	7	Rtbdn
2.02039288596406e-200	2.00456474697632	0.965	0.231	3.76560826085982e-196	7	A930003A15Rik
3.46966048190495e-200	2.17138967297843	0.891	0.179	6.46675320617445e-196	7	Gzmm
1.09186342820192e-199	1.95512597898173	0.941	0.19	2.03501505748274e-195	7	Rgs9
7.06081179805636e-199	1.78697190518003	0.921	0.161	1.31599410292174e-194	7	Fabp12
1.18763846348239e-194	2.01971833168351	0.974	0.401	2.21352056823847e-190	7	Map1b
2.30654367764133e-194	1.55113942711687	0.516	0.012	4.29893610638791e-190	7	Fabp7
2.61172704345839e-193	1.9454167835142	0.842	0.143	4.86773686359775e-189	7	Dixdc1
5.85666284715754e-193	1.86116115937003	0.757	0.084	1.09156482145322e-188	7	Ndufaf5
1.16897788095471e-192	1.91143769416752	0.991	0.421	2.17874097452339e-188	7	Neurod1
3.58461908764849e-190	1.6428327875923	0.68	0.05	6.68101305555925e-186	7	Elovl2
8.11463280794762e-189	1.90063885428746	0.921	0.218	1.51240526274528e-184	7	Arl6
1.2490448331609e-187	1.92630841364733	0.891	0.294	2.32796976004528e-183	7	Acbd6
1.87605606561181e-184	1.92544526470767	0.956	0.277	3.4965932950873e-180	7	Rpgrip1
2.37738628405357e-182	1.85383250791748	0.903	0.176	4.43097255621904e-178	7	AI847159
2.38717800261556e-177	1.18435249907088	0.416	0.005	4.44922236127488e-173	7	Gm42697
6.23721397454131e-177	1.78337923062467	0.889	0.175	1.16249194057501e-172	7	Hk2
1.05534040437468e-176	1.61022887013583	0.848	0.139	1.96694344567353e-172	7	Cabp4
1.99116352831305e-172	1.73884050364311	0.959	0.391	3.71113058406986e-168	7	Lgalsl
2.10111306300619e-171	1.83031359679943	0.915	0.24	3.91605452683094e-167	7	Scg3
4.90958667096531e-170	1.72406798944944	0.886	0.185	9.15048763734515e-166	7	Mpp4
4.92520370837929e-170	1.66966955517703	0.798	0.121	9.17959467167732e-166	7	Dpysl3
5.06003765502895e-170	1.83687413038281	0.988	0.452	9.43089818144296e-166	7	Rbp3
7.5229408479324e-169	1.50939782482294	0.616	0.044	1.40212571523764e-164	7	Ppm1j
2.01638843020852e-167	1.58295452383598	0.771	0.107	3.75814475622264e-163	7	Impg2
1.80888734245832e-166	1.73267444230935	0.894	0.207	3.37140422887382e-162	7	Olfm1
9.37904170074945e-166	1.93593058201463	0.748	0.133	1.74806579218568e-161	7	Thrb
7.38576345036951e-165	1.64757946493742	1	0.427	1.37655859187987e-160	7	Rcvrn
7.87360509124619e-163	1.69450571198489	0.889	0.197	1.46748251690647e-158	7	Cdhr1
1.49212636438603e-161	1.68992359805837	0.971	0.478	2.78102511794268e-157	7	Plekhb1
4.93995273001081e-161	1.35562335811068	0.724	0.093	9.20708389819415e-157	7	Rp1l1
4.98432030949952e-159	1.78909775466815	0.853	0.186	9.28977619284521e-155	7	Pcdh15
2.3886834519796e-158	1.37329292820218	0.563	0.036	4.45202821779957e-154	7	Wdr31
1.12337049759442e-153	1.68984285052166	0.792	0.169	2.09373793341648e-149	7	Mgst3
3.99625007037992e-152	1.62757543086223	1	0.639	7.4482108811741e-148	7	Sag
4.29722874759262e-151	1.71362538089211	0.88	0.269	8.00917493976312e-147	7	Cdk2ap2
6.06262434241251e-151	1.42276474765086	0.824	0.16	1.12995192493884e-146	7	Fam161a
5.52116838730068e-149	1.31972182294986	0.428	0.012	1.0290353640251e-144	7	Klhl33
1.11822786451896e-147	1.5937115241879	0.751	0.128	2.08415309389044e-143	7	Hspb6
2.8086895578589e-146	1.5580021203623	0.815	0.175	5.23483559793742e-142	7	Smim13
4.12395122428282e-145	1.27568673655603	0.589	0.055	7.68622029181832e-141	7	Ppm1n
2.4683441715515e-144	1.46311267467129	0.396	0.009	4.60049986693769e-140	7	Agr2
1.83324991524351e-143	1.34522732345702	0.883	0.218	3.41681119203085e-139	7	Sphkap
1.00386468814065e-142	1.31319883501466	0.672	0.087	1.87100300575655e-138	7	Mak
2.1428502887954e-140	1.24876639402663	0.965	0.319	3.99384436825686e-136	7	Prcd
1.82897854134533e-139	1.32174456686001	0.809	0.167	3.40885020535944e-135	7	Grk1
1.31776428691843e-138	1.47356846898266	0.619	0.069	2.45604907795857e-134	7	Slc24a2
2.33143617927976e-137	1.29856773143327	0.452	0.022	4.34533075094162e-133	7	Nptx1
1.13362976731926e-135	1.46103855427653	0.994	0.607	2.11285916032964e-131	7	Guk1
1.86692404028368e-134	1.51428454470846	0.906	0.336	3.47957302628072e-130	7	Pde6d
1.07209997755064e-132	1.49760013780823	0.927	0.321	1.99817993815888e-128	7	Crx
1.62691083165636e-132	1.29819480640428	0.625	0.079	3.03223640804112e-128	7	Tafa3
2.33289156628943e-131	1.03948780626403	0.938	0.3	4.34804330125024e-127	7	Rs1
8.03974418763411e-131	1.40384458639464	0.865	0.232	1.49844752169124e-126	7	Vldlr
3.27611559432593e-130	1.46907640291384	0.607	0.082	6.10602424470467e-126	7	Qsox1
3.08543888216699e-128	0.942617708063402	0.337	0.006	5.75064098858284e-124	7	Cnga3
3.30887991101227e-127	1.3606835403583	0.648	0.094	6.16709037814467e-123	7	Lca5
5.01073784609867e-127	1.05067311859023	0.416	0.019	9.3390131975587e-123	7	Jchain
3.80177319937219e-126	0.658173719603165	0.924	0.299	7.08574488898989e-122	7	Rp1
5.77321245061027e-126	1.15952962642836	0.431	0.022	1.07601133654474e-121	7	Fzd10
5.24756783927683e-124	1.30374337307359	1	0.889	9.78041693884415e-120	7	Tma7
6.04461630020644e-124	1.37908160710727	0.792	0.19	1.12659558603248e-119	7	Ip6k2
3.28559566927868e-123	1.351934094621	0.927	0.331	6.12369320840161e-119	7	Impdh1
1.33384643362986e-122	1.27947029656743	0.581	0.07	2.48602298299933e-118	7	Pbx3
2.41865603328678e-122	0.88396069408195	0.317	0.005	4.5078911148399e-118	7	Clca1
2.5008341520664e-122	1.27215800578805	0.475	0.035	4.66105469262135e-118	7	A930001M01Rik
2.96569915856423e-121	1.19256580886316	0.531	0.053	5.52747009173202e-117	7	Pcare
1.03001830377639e-120	1.2042758251433	0.648	0.103	1.91974811457843e-116	7	Krt18
2.11039997327324e-120	1.39894161108659	0.845	0.246	3.93336347018666e-116	7	Madd
5.81330771903981e-119	1.17972421440196	0.78	0.182	1.08348429267464e-114	7	Casz1
6.83501768023788e-119	1.34402795444	0.977	0.632	1.27391059524274e-114	7	Slc1a2
4.18960674838626e-118	1.18841795213673	0.598	0.084	7.80858905764232e-114	7	Gm10544
5.79043580441638e-117	1.26168962240876	0.604	0.086	1.07922142522712e-112	7	Ehd4
6.76741126015635e-115	1.30263224929485	0.906	0.339	1.26131011066794e-110	7	Dmd
1.73830141607739e-114	1.35525618698878	0.921	0.422	3.23984617928503e-110	7	Ccdc107
4.26161169222846e-114	1.38435860994175	0.982	0.538	7.9427918719754e-110	7	Tmsb10
1.38764984061003e-113	0.923557131988956	0.997	0.563	2.58630177292898e-109	7	Pde6g
1.69239988661528e-111	1.02560815451983	0.616	0.103	3.15429490867356e-107	7	Wdr17
1.80502050194505e-111	1.37868090911266	0.616	0.101	3.36419721152518e-107	7	Slc8a3
1.83359699980874e-111	1.07241592092351	0.66	0.128	3.41745808824353e-107	7	Nxnl2
1.03510033786771e-110	0.768763284620018	0.947	0.367	1.92922000971784e-106	7	Chgb
3.31346557270269e-109	1.27514336975672	0.771	0.204	6.17563713440328e-105	7	Rhot1
5.04454933473193e-109	0.866969321730561	0.352	0.014	9.40203105007337e-105	7	Lrit3
3.9167428883085e-108	0.91882917440457	0.918	0.335	7.30002539522938e-104	7	Cplx4
1.23887525798675e-107	0.995516185555066	0.355	0.015	2.30901570583571e-103	7	Gulo
6.26401037623909e-106	1.61311184844195	0.677	0.173	1.16748625392344e-101	7	Cd59a
4.67868657287194e-105	1.33458409533625	0.557	0.08	8.72013603451873e-101	7	Pgc
1.08625651259638e-104	1.2983329650651	0.607	0.107	2.02456488817714e-100	7	Uap1
1.55949599342559e-104	1.27115685917209	0.889	0.329	2.90658863254662e-100	7	Mir124a-1hg
2.34953632652596e-104	0.835946865416978	0.311	0.009	4.37906580537908e-100	7	Rxrg
2.82110411072249e-104	0.794895711124987	0.276	0.005	5.25797384156458e-100	7	Cckbr
4.34719012656894e-104	1.29209742173314	0.886	0.341	8.10229295789919e-100	7	Got1
4.67704625979564e-104	1.14162479219347	0.416	0.031	8.71707881900711e-100	7	Mogat1
1.75142323159261e-103	0.717923774252169	0.276	0.005	3.26430261904231e-99	7	Gpat3
2.13574076098494e-103	1.36446082220461	0.724	0.196	3.98059363032374e-99	7	Eif1a
2.17162328490872e-103	0.746181755153994	0.994	0.555	4.04747147841287e-99	7	Pdc
3.28705038853553e-102	0.958165823590596	0.381	0.024	6.12640451415252e-98	7	Gckr
4.42472921687125e-102	1.20964418056962	0.874	0.332	8.24681031440463e-98	7	Plekhb2
6.19124706151491e-102	1.36126768468427	0.868	0.368	1.15392462732515e-97	7	Akap11
8.31672043837591e-102	0.791516114135656	0.258	0.003	1.5500703553045e-97	7	Erich6
9.14931367877573e-102	0.546930124643117	0.927	0.392	1.70524908345022e-97	7	Gm4792
1.00208467278899e-101	1.31278151419108	0.877	0.455	1.86768541314413e-97	7	Mat2a
2.23420860528068e-101	1.09969271914639	0.399	0.031	4.16411799852214e-97	7	Stn1
2.25348670709371e-101	1.23839303448792	0.598	0.103	4.20004852468126e-97	7	Gsdme
2.41809087835756e-101	0.947320755609894	1	0.895	4.50683777908282e-97	7	Cox8a
3.01270209586848e-101	1.12630064681134	0.985	0.519	5.61507416627968e-97	7	Slc17a7
6.98578711050189e-101	1.14760950646795	0.974	0.667	1.30201100165534e-96	7	Atp5g1
2.01014648403139e-100	1.27821226162966	0.543	0.078	3.74651101693771e-96	7	Casp7
2.68223897575444e-100	1.23115466702845	0.713	0.173	4.99915700301112e-96	7	Glmn
2.80346204540536e-100	1.35176912280507	0.698	0.178	5.22509256022651e-96	7	Pygm
1.0150185535337e-99	1.16634648061275	0.522	0.071	1.89179158007611e-95	7	Inka2
3.01345979042588e-99	1.11230867930049	0.982	0.693	5.61648635739575e-95	7	Mdh1
7.26328503976726e-99	0.985438119407363	0.581	0.107	1.35373106571182e-94	7	Impg1
2.19264132686862e-97	0.942518745388822	0.604	0.117	4.08664490501773e-93	7	Cds1
4.22749287262173e-97	1.15859020944911	0.95	0.646	7.87920121599238e-93	7	Tax1bp1
2.42988600471894e-96	1.164043117853	0.783	0.238	4.52882153559516e-92	7	Tnfsf12
2.85291726934846e-96	0.993308065482083	0.352	0.02	5.31726720661166e-92	7	A930033H14Rik
6.72514375783095e-96	1.0434734670304	0.745	0.203	1.25343229358453e-91	7	Rgs9bp
3.06107399629384e-95	0.899733831672036	0.815	0.269	5.70522971429245e-91	7	Aplp1
7.65324744087795e-95	0.936741929180901	0.475	0.062	1.42641225803083e-90	7	C1ql3
1.15935129232772e-94	0.646450282412303	0.689	0.187	2.1607989386404e-90	7	Rdh12
8.79543332730479e-92	0.760616855606437	0.264	0.006	1.63929286354307e-87	7	Otop3
1.50023813881212e-91	1.04433080615422	0.78	0.241	2.79614384311802e-87	7	Camk2b
2.37103912143853e-88	1.10199683056224	0.507	0.079	4.41914271453714e-84	7	Parvb
2.99720611702437e-88	0.89155302497771	0.287	0.011	5.58619276091002e-84	7	Gm44532
4.70184057143914e-88	1.16628639654747	0.871	0.393	8.76329045704827e-84	7	Sgip1
5.17359261938517e-88	1.05260517431733	0.974	0.67	9.64254192401008e-84	7	Anp32e
9.70836664758093e-88	0.89279424617901	0.475	0.069	1.80944537577613e-83	7	Zdhhc2
1.01215268815192e-87	1.06291695456308	0.93	0.436	1.88645018017755e-83	7	Stxbp1
1.51409883265942e-87	0.877135593021648	0.85	0.318	2.82197740431062e-83	7	Hcn1
1.61813018462677e-87	1.16332557333003	0.698	0.188	3.01587103810737e-83	7	Lrit1
2.26479584157377e-86	0.745725570230192	0.264	0.008	4.22112648952518e-82	7	Plaat1
3.32797408155028e-86	0.851595099585098	0.326	0.02	6.20267809319342e-82	7	Klhl4
6.10063282174711e-86	1.12368135773004	0.437	0.053	1.13703594531723e-81	7	Riiad1
2.37777347789205e-85	0.760172123339835	0.707	0.209	4.4316942080952e-81	7	Prom1
5.50689360623301e-85	1.32943698167345	0.625	0.161	1.02637483032971e-80	7	Tshz2
5.81054582787521e-85	1.12773426248741	0.601	0.132	1.08296953139938e-80	7	Ipmk
2.17775309133353e-84	1.05471401242192	0.93	0.444	4.05889621162743e-80	7	Syp
7.50402635306215e-84	1.48101603830684	0.78	0.279	1.39860043168372e-79	7	Rd3l
9.13785195987673e-84	1.10254903848895	0.894	0.432	1.70311284828183e-79	7	Laptm4b
1.02396109473812e-83	0.931616568235001	0.994	0.729	1.9084586883729e-79	7	Atp1b2
3.24590143317238e-83	1.18986483074783	0.613	0.15	6.04971109114668e-79	7	Pde4dip
4.29871387722625e-83	0.836445118908928	0.299	0.016	8.01194292437428e-79	7	Sall3
6.7620093890618e-83	0.997841766195414	0.666	0.175	1.26030330993334e-78	7	C2cd2l
9.22554515461573e-83	1.05034513301511	0.965	0.631	1.71945710591728e-78	7	Ldha
1.69811389349119e-82	1.03481794131342	0.707	0.205	3.16494467468888e-78	7	Rd3
1.2058165919574e-80	0.998176554585931	0.616	0.148	2.24740096409019e-76	7	Slc4a7
1.23730065565938e-80	1.10263135839844	0.85	0.395	2.30608096201796e-76	7	Rer1
1.56842423063167e-80	0.743227862542211	0.472	0.083	2.92322908105131e-76	7	Pdzph1
6.46011983519066e-80	0.736650001812487	0.255	0.01	1.20403713488284e-75	7	Ccl9
2.69395206242665e-79	0.796242836122631	0.372	0.039	5.02098785395079e-75	7	Uckl1os
3.35378084815912e-79	0.907360506013196	0.994	0.809	6.25077674479897e-75	7	Ndfip1
4.3404955469699e-79	0.65997502525163	0.786	0.285	8.0898156004425e-75	7	Fam57b
4.53096098599371e-79	1.08562845005003	0.704	0.221	8.44480508569507e-75	7	Ppa2
7.92344632346034e-79	0.824933744763865	0.977	0.538	1.47677192576654e-74	7	Smim40
1.08056520936231e-78	1.09836701689074	0.525	0.104	2.01395743720946e-74	7	Elovl6
1.01196701706514e-77	0.55619981226251	0.979	0.53	1.88610412640601e-73	7	Syt1
1.34557395310549e-77	1.07339361872141	0.777	0.29	2.50788073379801e-73	7	Mef2d
3.26726061497702e-77	1.00775875743006	0.449	0.069	6.08952033419417e-73	7	Epb41l1
4.59029025869933e-77	1.12067183872007	0.809	0.345	8.55538298416381e-73	7	Tob2
6.6640325081105e-77	1.06692313463025	0.754	0.262	1.24204237886163e-72	7	Apbb1
8.49057820457908e-77	1.03453039673168	0.924	0.498	1.58247396576945e-72	7	Rora
1.2924344300288e-76	1.09667024666006	0.657	0.192	2.40883929068768e-72	7	2510009E07Rik
1.34738061783063e-76	0.785288502742392	0.604	0.157	2.51124799551272e-72	7	Gucy2e
1.77775939744189e-76	0.716976567850426	0.264	0.012	3.3133879649522e-72	7	Crxos
3.75391523323855e-76	1.14382464075065	0.657	0.206	6.99654721171001e-72	7	Cflar
6.84729911822268e-76	1.07879878783034	0.935	0.55	1.27619960965434e-71	7	Hist3h2a
1.06184568726266e-75	0.864649694416094	0.613	0.158	1.97906799192014e-71	7	Ankrd33b
1.3096220876901e-75	0.809240354558314	0.466	0.08	2.44087364703681e-71	7	Tub
1.33970493815412e-75	1.17071582905857	0.771	0.304	2.49694206373165e-71	7	Ppa1
2.11366126200533e-75	0.936550571946181	0.977	0.728	3.93944186012553e-71	7	Cpe
2.22415226247674e-75	0.959808074673713	0.457	0.074	4.14537498680415e-71	7	Rgs20
2.6615178147965e-75	0.978998116712704	0.745	0.254	4.96053690321772e-71	7	4930447C04Rik
2.81764936321729e-75	0.886467971452527	0.739	0.248	5.25153488316438e-71	7	Lyar
6.14022291276505e-75	1.06127804950424	0.85	0.399	1.14441474648115e-70	7	Xiap
1.46192387177293e-74	0.982908202878367	0.534	0.112	2.72473371221038e-70	7	Uckl1
2.68608667785047e-74	1.01774393904628	0.921	0.543	5.00632835017771e-70	7	Nap1l1
3.30352641384372e-74	1.08907037532438	0.815	0.342	6.15711253012193e-70	7	Sv2b
6.32585592122573e-74	0.991990209633621	0.628	0.169	1.17901302659805e-69	7	Rapgef5
7.39722092752565e-74	1.02910596810713	0.739	0.264	1.37869403647223e-69	7	Tmem230
